userName,cityName,rating
320,3555,3
320,3793,4
320,3948,3
320,3996,4
320,4011,4.5
320,4033,3
320,4161,2.5
320,4226,3.5
320,4343,1.5
320,4878,4.5
320,4993,4
320,5445,2.5
320,5481,2.5
320,5952,4.5
320,6016,4.5
320,6711,5
320,6947,3.5
320,7361,4
320,7438,4
320,8961,4
320,33794,4
320,44191,4.5
320,44195,3.5
121987,1,4.5
121987,239,3
121987,260,4
121987,327,3.5
121987,344,4
121987,353,4
121987,588,4.5
121987,720,4
121987,745,4
121987,913,5
121987,1064,4
121987,1073,4.5
121987,1136,5
121987,1148,4
121987,1196,4.5
121987,1197,5
121987,1198,4.5
121987,1215,4.5
121987,1223,4
121987,1265,4
121987,1270,4
121987,1282,4
121987,1291,4.5
121987,1377,4
121987,1527,4.5
121987,1580,4
121987,2092,3
121987,2115,4
121987,2413,4
121987,2571,5
121987,2628,3.5
121987,2633,4
121987,2683,4
121987,2720,3
121987,2924,4
121987,3275,4.5
121987,3397,4
121987,3740,3.5
121987,3996,4
121987,4232,3.5
121987,4306,4
121987,4386,3.5
121987,4886,4.5
121987,4993,4.5
121987,5618,4
121987,5903,4
121987,5952,4.5
121987,6377,4.5
121987,6539,4.5
121987,6618,4
121987,7153,4.5
121987,7373,4
121987,8360,3.5
121987,8665,4
121987,8961,4
121987,31878,4.5
121987,33794,4
121987,34405,4.5
121987,45517,3.5
121987,45722,4
121987,50872,4.5
121987,51255,4.5
121987,53125,4
121987,57640,4
121987,58559,4.5
121987,59315,4
121987,59615,4
121987,60069,4.5
121987,61132,4
121987,66934,5
121987,68358,5
121987,68954,4.5
121987,76251,4.5
121987,77561,3.5
121987,79091,4.5
121987,79132,4.5
121987,79702,4.5
121987,81564,4
121987,82461,5
121987,87306,4
121987,88140,4
121987,89745,4.5
121987,91529,4.5
121987,93840,4
121987,97913,4
121987,98809,4
121987,102125,4
121987,111362,4.5
121987,111759,4.5
121987,112852,4.5
62046,10,2.5
62046,32,4
62046,47,4
62046,50,4.5
62046,70,4.5
62046,110,4.5
62046,111,3.5
62046,153,2
62046,253,4.5
62046,260,3
62046,296,4.5
62046,319,4
62046,329,4
62046,356,4.5
62046,357,3.5
62046,374,0.5
62046,380,4.5
62046,480,1.5
62046,500,2.5
62046,527,3
62046,541,3.5
62046,555,3.5
62046,589,1.5
62046,592,2.5
62046,593,4
62046,595,0.5
62046,597,2
62046,608,4.5
62046,648,3
62046,733,4.5
62046,745,1
62046,750,4.5
62046,858,5
62046,891,5
62046,912,4
62046,1036,4.5
62046,1084,3
62046,1089,4.5
62046,1093,2
62046,1097,1.5
62046,1136,2.5
62046,1148,1
62046,1196,3.5
62046,1200,4
62046,1206,4
62046,1210,3.5
62046,1213,4
62046,1214,4.5
62046,1219,4
62046,1221,5
62046,1240,1.5
62046,1241,4
62046,1255,3.5
62046,1261,4
62046,1274,3
62046,1291,2.5
62046,1339,3.5
62046,1347,4.5
62046,1367,1
62046,1371,3
62046,1375,2.5
62046,1408,2
62046,1464,4
62046,1476,3.5
62046,1562,2
62046,1580,2
62046,1704,4.5
62046,1721,2
62046,1729,3.5
62046,1921,4.5
62046,1961,4.5
62046,1965,3.5
62046,1982,5
62046,2020,2.5
62046,2028,4
62046,2328,3.5
62046,2387,4
62046,2391,3.5
62046,2505,4.5
62046,2571,3
62046,2628,3.5
62046,2683,2.5
62046,2706,2
62046,2710,3
62046,2717,0.5
62046,2858,4
62046,2918,2.5
62046,2959,5
62046,3018,3.5
62046,3273,1.5
62046,3275,4.5
62046,3489,1
62046,3578,3.5
62046,3646,1.5
62046,3751,3
62046,3785,1.5
62046,3793,3.5
62046,3917,4
62046,3977,3
62046,4011,3.5
62046,4027,3
62046,4148,4
62046,4161,4
62046,4270,1.5
62046,4344,4.5
62046,4367,4
62046,4369,2
62046,4848,4
62046,4865,4.5
62046,4886,3.5
62046,4973,2.5
62046,4995,5
62046,5026,3.5
62046,5064,2.5
62046,5128,4.5
62046,5219,4
62046,5254,2
62046,5313,1.5
62046,5349,2.5
62046,5377,4.5
62046,5378,3
62046,5418,3.5
62046,5574,4
62046,5810,4
62046,5816,4
62046,5952,4
62046,5989,4.5
62046,6058,4
62046,6157,2.5
62046,6365,2
62046,6377,4.5
62046,6502,4
62046,6539,3.5
62046,6615,5
62046,6754,3.5
62046,6755,4
62046,6874,4.5
62046,6947,4.5
62046,6953,3
62046,6957,2.5
62046,7022,4.5
62046,7044,3.5
62046,7153,4
62046,7360,4.5
62046,7371,2
62046,7438,4
62046,7454,0.5
62046,8360,3
62046,8368,4
62046,8665,3
62046,8810,4.5
62046,8874,4.5
62046,8917,1
62046,8957,4.5
62046,8977,3.5
62046,8983,4
62046,8984,3
62046,8985,1.5
62046,27831,3
62046,31696,3.5
62046,32587,4.5
62046,33493,3
62046,33794,2.5
62046,39446,4.5
62046,40732,4
62046,41997,1.5
62046,42723,5
62046,42738,3
62046,44555,4
62046,45722,3
62046,46965,0.5
62046,47200,2.5
62046,48394,3.5
62046,48877,4.5
62046,49272,4
62046,50872,4
62046,51255,4.5
62046,51662,3.5
62046,53000,4
62046,53519,4.5
62046,54286,4
62046,54995,4.5
62046,56174,2
62046,56367,1
62046,56757,2
62046,58559,4.5
62046,59315,2
62046,59784,4.5
62046,68358,4
62046,71535,5
62046,73017,4
62046,78499,1.5
62046,79132,3
62046,88125,4.5
18127,1,4
18127,6,4
18127,16,4
18127,21,3
18127,32,3.5
18127,34,4
18127,47,3
18127,50,5
18127,62,3.5
18127,86,4
18127,95,3.5
18127,110,3
18127,150,3.5
18127,153,2
18127,161,4
18127,172,3
18127,173,1
18127,188,4
18127,223,4
18127,247,3
18127,260,4
18127,296,4.5
18127,300,4
18127,316,2
18127,318,5
18127,327,1
18127,329,3.5
18127,334,5
18127,344,2
18127,349,3.5
18127,356,3.5
18127,357,4
18127,364,4
18127,380,4
18127,435,1
18127,442,1
18127,457,4
18127,471,4.5
18127,480,3
18127,509,2
18127,515,4
18127,527,4
18127,541,5
18127,546,1
18127,553,4
18127,588,3
18127,589,4
18127,590,3
18127,592,3.5
18127,593,4
18127,608,5
18127,610,2
18127,648,4
18127,725,4
18127,737,1
18127,750,5
18127,778,4
18127,780,1
18127,785,4
18127,800,5
18127,851,5
18127,858,5
18127,880,1
18127,912,5
18127,913,5
18127,921,3
18127,924,4
18127,994,5
18127,1005,2
18127,1036,4
18127,1042,4
18127,1060,4
18127,1079,4
18127,1081,5
18127,1088,1
18127,1089,4.5
18127,1093,4
18127,1094,3
18127,1095,4.5
18127,1101,4
18127,1124,3
18127,1129,2
18127,1186,3
18127,1196,5
18127,1197,4.5
18127,1198,4
18127,1200,5
18127,1204,4.5
18127,1207,5
18127,1208,5
18127,1210,5
18127,1212,5
18127,1213,4
18127,1214,4
18127,1221,5
18127,1222,5
18127,1224,5
18127,1230,5
18127,1231,4
18127,1234,5
18127,1240,3
18127,1245,5
18127,1246,3
18127,1247,4
18127,1250,3.5
18127,1252,5
18127,1257,4
18127,1259,3
18127,1263,4
18127,1267,5
18127,1268,4
18127,1270,3
18127,1272,5
18127,1275,4
18127,1278,5
18127,1284,5
18127,1285,4
18127,1286,3
18127,1288,5
18127,1291,3
18127,1293,4
18127,1297,3
18127,1299,5
18127,1302,4
18127,1307,4
18127,1320,3.5
18127,1321,4
18127,1380,3
18127,1387,5
18127,1396,4
18127,1449,4
18127,1459,2
18127,1500,5
18127,1517,3.5
18127,1527,3
18127,1544,2.5
18127,1580,4
18127,1584,4
18127,1587,4
18127,1617,5
18127,1625,3
18127,1639,4
18127,1645,4
18127,1653,3
18127,1673,4
18127,1690,3
18127,1694,4
18127,1704,5
18127,1711,3
18127,1722,3.5
18127,1729,4.5
18127,1732,4
18127,1784,3.5
18127,1805,3
18127,1911,2
18127,1921,5
18127,1956,4
18127,1957,5
18127,1961,3
18127,1967,3
18127,1968,4
18127,2001,3
18127,2006,3
18127,2023,4
18127,2034,3
18127,2046,1
18127,2054,2
18127,2070,5
18127,2081,3.5
18127,2100,3
18127,2105,2
18127,2114,3
18127,2115,2
18127,2118,4
18127,2134,4
18127,2139,2
18127,2141,1
18127,2144,4
18127,2145,3
18127,2150,2
18127,2193,2
18127,2194,3
18127,2231,3.5
18127,2243,5
18127,2248,4
18127,2268,5
18127,2288,2
18127,2289,5
18127,2303,5
18127,2311,3
18127,2352,5
18127,2369,2
18127,2371,4
18127,2372,2
18127,2375,1
18127,2376,2
18127,2392,1
18127,2395,5
18127,2396,4
18127,2406,3
18127,2408,2
18127,2410,2
18127,2411,4
18127,2413,1
18127,2414,3
18127,2416,3
18127,2433,4
18127,2450,1
18127,2463,1
18127,2467,4.5
18127,2471,2
18127,2474,3
18127,2476,3
18127,2502,5
18127,2513,1
18127,2518,4
18127,2541,3
18127,2551,4
18127,2571,4
18127,2580,4
18127,2599,5
18127,2613,2
18127,2643,1.5
18127,2668,2
18127,2671,4
18127,2683,4
18127,2692,4
18127,2694,2
18127,2700,4
18127,2706,4
18127,2716,3
18127,2718,3
18127,2720,1
18127,2724,3
18127,2735,2
18127,2745,5
18127,2746,4
18127,2750,5
18127,2762,4
18127,2763,4
18127,2770,3
18127,2788,4
18127,2791,4
18127,2802,5
18127,2804,4
18127,2805,2
18127,2840,3
18127,2858,5
18127,2883,4
18127,2907,1
18127,2915,4
18127,2916,1
18127,2917,5
18127,2918,5
18127,2919,5
18127,2926,4
18127,2944,4
18127,2959,5
18127,2961,2
18127,2968,2
18127,2985,2
18127,2986,1
18127,2997,4
18127,3000,4.5
18127,3044,4
18127,3068,5
18127,3071,4
18127,3072,4
18127,3087,4
18127,3098,4
18127,3104,5
18127,3152,4
18127,3160,5
18127,3175,4
18127,3210,3
18127,3246,4
18127,3255,2
18127,3300,4
18127,3317,4
18127,3328,4.5
18127,3354,3
18127,3359,3
18127,3360,5
18127,3361,4
18127,3408,2
18127,3421,5
18127,3424,3
18127,3441,2
18127,3448,4
18127,3468,4.5
18127,3479,2
18127,3481,4
18127,3504,4
18127,3527,3
18127,3543,5
18127,3578,4
18127,3593,1
18127,3608,4
18127,3614,4
18127,3623,4
18127,3671,5
18127,3683,3
18127,3684,4
18127,3685,5
18127,3698,3
18127,3701,4
18127,3706,3
18127,3707,2
18127,3730,3
18127,3753,2
18127,3783,4
18127,3793,4
18127,3809,4
18127,3897,4.5
18127,3911,4.5
18127,3949,3.5
18127,3996,5
18127,4011,5
18127,4022,4.5
18127,4034,5
18127,4103,4.5
18127,4210,5
18127,4226,4
18127,4238,2
18127,4255,1
18127,4308,1
18127,4370,3
18127,4378,5
18127,4623,4
18127,4878,4
18127,4993,4.5
18127,5013,4.5
18127,5060,5
18127,5222,4
18127,5292,4
18127,5418,4
18127,5618,4.5
18127,5630,2.5
18127,5673,4.5
18127,5952,4.5
18127,5989,4
18127,6296,4.5
18127,6333,4.5
18127,6377,4
18127,6378,3.5
18127,6539,4
18127,6711,4
18127,6787,4.5
18127,6867,5
18127,6870,4
18127,6874,2.5
18127,6947,5
18127,7137,4.5
18127,7139,4.5
18127,7143,3.5
18127,7147,4.5
18127,7151,4.5
18127,7153,4.5
18127,7254,1.5
18127,7293,2.5
18127,7361,5
18127,7373,4
18127,7438,3
18127,7444,3
18127,7842,4
18127,8228,4
18127,8371,2.5
18127,8636,3.5
18127,8640,2
18127,8644,4
18127,8665,4.5
18127,8784,4
18127,8798,3
18127,8865,2
18127,8914,4
18127,8961,4
18127,30812,3
18127,31696,4
18127,32031,3
18127,32587,4
18127,33004,1.5
18127,33794,4.5
18127,34319,1.5
18127,34405,4.5
18127,35836,4.5
18127,36517,4.5
18127,39292,4.5
18127,41566,4
18127,41997,4.5
18127,44191,4.5
18127,47610,3.5
18127,48780,4
17318,1,4
17318,2,4
17318,6,3
17318,26,2.5
17318,34,4
17318,47,5
17318,50,4.5
17318,60,3.5
17318,62,4.5
17318,104,4
17318,107,4
17318,110,4.5
17318,150,5
17318,180,4
17318,223,5
17318,258,4
17318,260,4
17318,296,5
17318,318,4
17318,356,5
17318,364,4
17318,377,4
17318,440,4
17318,480,4
17318,500,4
17318,508,4.5
17318,527,5
17318,531,3.5
17318,551,4
17318,586,3.5
17318,588,4
17318,593,5
17318,594,3
17318,595,4.5
17318,608,5
17318,648,4
17318,736,4
17318,852,4.5
17318,858,4.5
17318,912,4
17318,919,4.5
17318,924,4
17318,953,4.5
17318,1021,4.5
17318,1027,4.5
17318,1036,3.5
17318,1073,4
17318,1080,4
17318,1089,3.5
17318,1097,3.5
17318,1136,5
17318,1196,4.5
17318,1197,5
17318,1198,4.5
17318,1203,3.5
17318,1210,4.5
17318,1214,3.5
17318,1215,3.5
17318,1220,4.5
17318,1246,4.5
17318,1265,4
17318,1270,5
17318,1287,4
17318,1291,4
17318,1293,4
17318,1302,3.5
17318,1380,3.5
17318,1387,4.5
17318,1408,3
17318,1517,4
17318,1580,4
17318,1584,5
17318,1610,4
17318,1639,4
17318,1653,4
17318,1678,3.5
17318,1721,3.5
17318,1907,4
17318,1917,3.5
17318,1954,3.5
17318,1961,4.5
17318,1968,5
17318,2005,3.5
17318,2012,4
17318,2078,3.5
17318,2081,4
17318,2083,4
17318,2085,4
17318,2089,4
17318,2105,3.5
17318,2123,4
17318,2144,3.5
17318,2174,3.5
17318,2321,4.5
17318,2324,5
17318,2338,2
17318,2355,3.5
17318,2396,4
17318,2501,4.5
17318,2571,4
17318,2628,3.5
17318,2657,4.5
17318,2683,4
17318,2700,4.5
17318,2706,4
17318,2716,4
17318,2762,4.5
17318,2763,4.5
17318,2797,4
17318,2918,4
17318,2959,4
17318,2987,4
17318,3033,4
17318,3052,5
17318,3114,4
17318,3147,4.5
17318,3175,4
17318,3210,3.5
17318,3275,3.5
17318,3396,4
17318,3481,4.5
17318,3552,4.5
17318,3578,4
17318,3617,3
17318,3633,3.5
17318,3786,2.5
17318,3916,4
17318,3996,4
17318,4014,3.5
17318,4022,5
17318,4025,3.5
17318,4027,4
17318,4306,4.5
17318,4370,4
17318,4519,3.5
17318,4718,3.5
17318,4857,4
17318,4878,4
17318,4886,4
17318,4896,3.5
17318,4963,4
17318,4993,5
17318,4995,5
17318,5103,4
17318,5151,3.5
17318,5225,5
17318,5299,5
17318,5349,4
17318,5445,4
17318,5481,3.5
17318,5673,3.5
17318,5785,0.5
17318,5791,3.5
17318,5816,3.5
17318,5903,3
17318,5952,5
17318,5991,4.5
17318,5995,4
17318,6218,3
17318,6377,3.5
17318,6539,4
17318,6586,3.5
17318,6711,4.5
17318,6807,4.5
17318,6874,4.5
17318,6942,5
17318,6944,4.5
17318,6979,4
17318,7090,5
17318,7147,5
17318,7153,5
17318,7293,4
17318,7317,4
17318,7361,4.5
17318,7438,4.5
17318,7451,4.5
17318,7482,3
17318,8360,4
17318,8361,3.5
17318,8368,4
17318,8371,3
17318,8376,3.5
17318,8622,4.5
17318,8636,3.5
17318,8783,3.5
17318,8807,4.5
17318,8874,4
17318,8917,3.5
17318,8966,4.5
17318,8972,3.5
17318,8983,4
17318,8984,4
17318,30793,4
17318,30810,4
17318,30825,4.5
17318,32587,2.5
17318,33004,4.5
17318,33493,4
17318,33615,3.5
17318,33794,4
17318,34048,3.5
17318,34162,4
17318,34405,4.5
17318,35836,4
17318,37729,3.5
17318,39183,3
17318,40815,4
17318,41569,4
17318,44191,4.5
17318,44195,4.5
17318,44199,4.5
17318,45431,4
17318,45447,3
17318,45499,3.5
17318,45720,4
17318,45722,4
17318,45728,4.5
17318,46530,3.5
17318,46578,4
17318,46965,4
17318,46970,3
17318,46976,3.5
17318,48385,5
17318,48394,4.5
17318,48516,5
17318,48774,4
17318,48780,5
17318,51255,4.5
17318,51662,4
17318,52722,3
17318,52973,4.5
17318,53121,4
17318,53125,4
17318,53322,3.5
17318,53894,4.5
17318,53996,4
17318,54001,4.5
17318,54503,4
17318,56171,3
17318,56174,3.5
17318,56367,4
17318,56757,3.5
17318,56775,3.5
17318,58559,5
17318,59315,4.5
17318,60069,4
17318,60684,4.5
17318,63082,5
17318,66097,4.5
103754,50,5
103754,150,3.5
103754,168,2.5
103754,260,4
103754,315,2
103754,342,5
103754,457,5
103754,593,4.5
103754,628,4.5
103754,750,5
103754,908,5
103754,1193,4.5
103754,1198,5
103754,1203,4.5
103754,1252,4
103754,1320,4.5
103754,1376,3.5
103754,1396,5
103754,1625,4
103754,1673,4
103754,2001,3.5
103754,2019,4.5
103754,2194,4
103754,2268,2.5
103754,2302,3
103754,2353,4.5
103754,2360,5
103754,2571,2
103754,3408,4
103754,4973,5
103754,4993,5
103754,4995,5
103754,5060,1.5
103754,5952,5
103754,7153,5
69519,1,4
69519,18,4
69519,31,3
69519,39,3
69519,47,4
69519,104,3
69519,158,3
69519,180,4
69519,223,4
69519,317,2
69519,318,4.5
69519,333,3.5
69519,337,4
69519,339,2.5
69519,356,4.5
69519,362,4.5
69519,364,4
69519,435,2.5
69519,441,4
69519,455,3
69519,500,3.5
69519,520,4
69519,524,3.5
69519,531,3.5
69519,551,4.5
69519,587,3
69519,588,4
69519,594,3.5
69519,595,3.5
69519,608,3.5
69519,661,4
69519,673,2.5
69519,724,4
69519,736,3
69519,762,1.5
69519,778,4.5
69519,784,2.5
69519,919,4.5
69519,953,3.5
69519,1020,3.5
69519,1022,4
69519,1025,4
69519,1028,3.5
69519,1029,3.5
69519,1032,4
69519,1042,3.5
69519,1059,4
69519,1073,4.5
69519,1088,3
69519,1097,4
69519,1126,3.5
69519,1136,3.5
69519,1197,4
69519,1203,4
69519,1206,4
69519,1246,4.5
69519,1259,4.5
69519,1282,4
69519,1288,4
69519,1298,4
69519,1333,3.5
69519,1367,4
69519,1485,3
69519,1513,0.5
69519,1517,3
69519,1610,4
69519,1639,4
69519,1682,4
69519,1721,3.5
69519,1732,4
69519,1753,4
69519,1884,4.5
69519,1911,3
69519,1917,4
69519,1923,3.5
69519,1968,3.5
69519,1982,3.5
69519,1997,4.5
69519,2003,4
69519,2005,3.5
69519,2018,4
69519,2054,3.5
69519,2078,4.5
69519,2080,4
69519,2081,4
69519,2085,4
69519,2087,4
69519,2096,3.5
69519,2123,4
69519,2140,4
69519,2146,3.5
69519,2161,3.5
69519,2291,4
69519,2300,4.5
69519,2302,3.5
69519,2321,3.5
69519,2325,3
69519,2329,4.5
69519,2335,2.5
69519,2355,4.5
69519,2424,2.5
69519,2431,3
69519,2447,3.5
69519,2485,2.5
69519,2502,4
69519,2541,3.5
69519,2572,4
69519,2599,3.5
69519,2694,3.5
69519,2706,3.5
69519,2710,3
69519,2724,2
69519,2747,4
69519,2762,3.5
69519,2772,4
69519,2797,4
69519,2804,4.5
69519,2858,4.5
69519,2908,3.5
69519,2918,4
69519,2959,4.5
69519,2976,4
69519,2997,3.5
69519,3000,4.5
69519,3020,4
69519,3034,4
69519,3052,4
69519,3114,4
69519,3186,4
69519,3247,2.5
69519,3253,3.5
69519,3255,3.5
69519,3285,4
69519,3477,4
69519,3481,3.5
69519,3489,4
69519,3546,3.5
69519,3556,4
69519,3671,4
69519,3785,2
69519,3882,2
69519,3897,4.5
69519,3948,4
69519,3949,4.5
69519,3969,3.5
69519,3977,3
69519,4011,4
69519,4015,3.5
69519,4022,3.5
69519,4025,2.5
69519,4149,4
69519,4239,4
69519,4299,4
69519,4308,4
69519,4447,2
69519,4489,3.5
69519,4718,3
69519,4734,4
69519,4816,4
69519,4878,3.5
69519,4890,3
69519,4896,4
69519,4979,3.5
69519,4995,4.5
69519,5025,3
69519,5065,3.5
69519,5103,4
69519,5265,3.5
69519,5266,3.5
69519,5292,4
69519,5418,4
69519,5481,3
69519,5679,4
69519,5810,3.5
69519,5992,3
69519,6155,3
69519,6188,4
69519,6287,3
69519,6377,4
69519,6503,2.5
69519,6863,3
69519,6957,4
69519,7004,3
69519,7147,4.5
69519,7254,4.5
69519,7325,3.5
69519,7361,4.5
69519,7502,4
69519,8376,3
69519,8528,4
69519,8529,3.5
69519,8641,4
69519,8807,3.5
69519,8874,3.5
69519,8958,3.5
69519,27706,3.5
69519,30749,4
69519,30793,3.5
69519,33166,4
69519,34162,4
69519,35836,3.5
69519,37729,4
69519,40278,4
69519,40819,3
69519,41569,3.5
69519,45447,4
69519,45728,3.5
69519,46578,4.5
69519,52973,3.5
69519,54272,3.5
69519,54286,4
69519,54503,4
69519,56367,4
69519,56757,4
69519,59315,3
69519,60074,4
69519,61024,3
69519,61132,3
69519,63082,4
69519,63131,4
69519,64957,4
69519,66097,3.5
69519,68954,4
69519,69122,4
69519,74789,4
69519,76251,3.5
124823,1,4
124823,21,3.5
124823,44,2
124823,47,0.5
124823,110,2.5
124823,223,4.5
124823,288,3
124823,296,4
124823,356,3.5
124823,380,4
124823,593,1
124823,608,4.5
124823,610,3.5
124823,750,4.5
124823,899,5
124823,910,5
124823,1079,4
124823,1080,4.5
124823,1148,5
124823,1196,4.5
124823,1197,5
124823,1208,2.5
124823,1220,4.5
124823,1223,4.5
124823,1233,2.5
124823,1255,1
124823,1270,4
124823,1277,4
124823,1281,4.5
124823,1288,4
124823,1372,3.5
124823,1376,4.5
124823,1396,3
124823,1416,2
124823,1517,3
124823,1676,4.5
124823,1747,4.5
124823,2028,1
124823,2078,4.5
124823,2150,4
124823,2167,3.5
124823,2232,0.5
124823,2393,4
124823,2404,3.5
124823,2427,2
124823,2571,4.5
124823,2692,4.5
124823,2700,4.5
124823,2763,4.5
124823,2985,2.5
124823,3000,4
124823,3052,4.5
124823,3060,4.5
124823,3081,4
124823,3147,1
124823,3175,4.5
124823,3462,4.5
124823,3489,4
124823,3740,3.5
124823,3751,4
124823,4963,4
124823,4973,3.5
124823,4993,4.5
124823,5060,4.5
124823,5481,3
124823,6016,2.5
124823,6377,3.5
124823,6662,4.5
124823,8917,4
124823,40583,4
124823,44195,4
124823,47997,4.5
124823,51255,4.5
115611,6,3
115611,10,0.5
115611,16,4.5
115611,19,4
115611,32,3.5
115611,44,3
115611,47,3.5
115611,50,4.5
115611,110,4
115611,111,5
115611,150,4
115611,153,2
115611,161,4
115611,165,1.5
115611,231,4.5
115611,235,4
115611,253,4
115611,293,4
115611,296,4.5
115611,318,5
115611,344,4
115611,356,3
115611,364,3.5
115611,367,4
115611,370,3
115611,377,2.5
115611,393,1
115611,457,3.5
115611,475,4
115611,480,3
115611,527,2
115611,541,3.5
115611,555,2.5
115611,586,3.5
115611,589,3.5
115611,590,3.5
115611,593,3.5
115611,608,4
115611,648,3.5
115611,714,1.5
115611,778,3.5
115611,784,5
115611,858,5
115611,1036,1
115611,1080,1.5
115611,1090,3
115611,1095,2
115611,1136,4
115611,1193,2.5
115611,1200,3
115611,1201,5
115611,1206,3
115611,1208,2
115611,1213,4
115611,1214,3.5
115611,1221,5
115611,1222,2.5
115611,1227,1
115611,1228,3
115611,1246,2
115611,1266,4
115611,1270,4
115611,1320,3
115611,1343,4.5
115611,1347,3
115611,1407,2.5
115611,1408,3
115611,1466,3
115611,1485,4
115611,1517,4
115611,1617,4.5
115611,1625,4
115611,1653,4.5
115611,1682,4
115611,1693,2.5
115611,1717,2.5
115611,1721,3
115611,1732,4
115611,1834,4.5
115611,1845,2.5
115611,1917,3.5
115611,1918,1
115611,1954,4
115611,1961,4
115611,2000,3
115611,2011,4.5
115611,2012,4
115611,2028,4.5
115611,2058,4
115611,2174,3
115611,2194,2.5
115611,2231,4
115611,2232,3
115611,2289,3.5
115611,2324,4
115611,2329,4.5
115611,2382,3
115611,2391,4
115611,2401,1
115611,2431,3.5
115611,2502,3
115611,2542,4.5
115611,2571,3.5
115611,2683,3.5
115611,2706,3
115611,2716,4
115611,2717,3.5
115611,2762,4
115611,2890,3
115611,2906,2.5
115611,2951,4.5
115611,2959,5
115611,2997,1
115611,3006,4
115611,3020,3.5
115611,3098,0.5
115611,3105,4.5
115611,3147,5
115611,3174,3.5
115611,3198,4.5
115611,3252,4
115611,3275,4
115611,3362,2.5
115611,3448,3.5
115611,3450,0.5
115611,3452,3.5
115611,3499,4
115611,3508,3
115611,3578,4
115611,3654,3
115611,3681,4
115611,3703,1.5
115611,3735,3
115611,3752,3.5
115611,3753,4
115611,3793,2.5
115611,3826,2
115611,3916,3.5
115611,3972,4
115611,3999,4
115611,4007,3
115611,4011,5
115611,4022,4
115611,4027,3.5
115611,4034,2.5
115611,4148,3.5
115611,4223,3.5
115611,4226,4
115611,4239,3.5
115611,4262,5
115611,4306,3.5
115611,4310,3.5
115611,4326,3.5
115611,4368,2
115611,4448,4
115611,4701,2.5
115611,4776,3.5
115611,4878,3
115611,4896,4
115611,4901,3.5
115611,4963,3
115611,4993,5
115611,4995,4
115611,5064,3.5
115611,5254,2.5
115611,5349,2.5
115611,5419,2
115611,5445,3
115611,5464,2.5
115611,5630,3.5
115611,5816,3.5
115611,5903,3.5
115611,5952,5
115611,5954,4
115611,5956,4
115611,5989,3.5
115611,5995,3.5
115611,6001,4.5
115611,6323,4
115611,6333,2.5
115611,6365,3.5
115611,6378,3.5
115611,6440,3.5
115611,6502,4
115611,6534,2
115611,6539,4
115611,6618,3
115611,6807,3.5
115611,6870,4
115611,6874,3
115611,7076,3
115611,7143,3.5
115611,7153,5
115611,7254,4
115611,7293,2.5
115611,7360,3.5
115611,7361,4.5
115611,7438,2.5
115611,7482,4.5
115611,8340,4
115611,8368,3.5
115611,8636,2.5
115611,8874,4
115611,8950,5
